ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1153	"Gfi1b"	"Gfi1b"	chr2	-	28611418	28611683	28611418	28611584	28612780	28612918
1154	"Gimap8"	"Gimap8"	chr6	+	48656041	48656668	48656529	48656668	48651060	48651103
1155	"Zfp740"	"Zfp740"	chr15	+	102208235	102208361	102208271	102208361	102207770	102207920
1156	"Fance"	"Fance"	chr17	+	28318032	28318156	28318061	28318156	28317467	28317611
1157	"Rangrf"	"Rangrf"	chr11	-	68972942	68973028	68972942	68973019	68973116	68973273
1158	"Ush1c"	"Ush1c"	chr7	-	46196711	46196820	46196711	46196797	46197195	46197251
1159	"Setdb1"	"Setdb1"	chr3	-	95339906	95340065	95339906	95340062	95340161	95340312
1160	"Elavl4"	"Elavl4"	chr4	-	110203736	110206701	110203736	110206659	110209739	110209778
1161	"Ccpg1"	"Ccpg1"	chr9	+	73005640	73005892	73005654	73005892	73001676	73001875
1162	"Gprasp2"	"Gprasp2"	chrX	+	135839744	135839872	135839782	135839872	135839033	135839262
1163	"Gprasp2"	"Gprasp2"	chrX	+	135839782	135839872	135839801	135839872	135839033	135839262
1164	"Gprasp2"	"Gprasp2"	chrX	+	135839744	135839872	135839801	135839872	135839033	135839262
1165	"Acr"	"Acr"	chr15	+	89573839	89574585	89573860	89574585	89573118	89573264
1166	"Acr"	"Acr"	chr15	+	89573831	89574585	89573839	89574585	89573118	89573264
1167	"Acr"	"Acr"	chr15	+	89573831	89574585	89573860	89574585	89573118	89573264
1168	"Acr"	"Acr"	chr15	+	89569273	89569543	89569336	89569543	89568325	89568438
1169	"Acr"	"Acr"	chr15	+	89569336	89569543	89569462	89569543	89568325	89568438
1170	"Acr"	"Acr"	chr15	+	89569273	89569543	89569462	89569543	89568325	89568438
1171	"Shisa5"	"Shisa5"	chr9	+	109051363	109051453	109051366	109051453	109040869	109041026
1172	"Bend5"	"Bend5"	chr4	+	111433086	111433553	111433168	111433553	111431016	111431150
1173	"Cfd"	"Cfd"	chr10	+	79891455	79891612	79891458	79891612	79890852	79890980
1174	"Sltm"	"Sltm"	chr9	+	70573456	70573925	70573510	70573925	70572148	70572176
1175	"Yars2"	"Yars2"	chr16	+	16306462	16306618	16306497	16306618	16304535	16304703
1176	"Spast"	"Spast"	chr17	+	74351949	74352036	74351952	74352036	74338986	74339445
1177	"5730420D15Rik"	"5730420D15Rik"	chr10	+	95420150	95420271	95420174	95420271	95417374	95417679
1178	"Armcx2"	"Armcx2"	chrX	-	134808234	134808499	134808234	134808442	134808918	134809221
1179	"Ppp2r1b"	"Ppp2r1b"	chr9	+	50891616	50891717	50891636	50891717	50883473	50883595
1180	"Gnb1"	"Gnb1"	chr4	+	155557467	155559269	155557470	155559269	155557170	155557286
1181	"Tmem183a"	"Tmem183a"	chr1	-	134355559	134355716	134355559	134355713	134360756	134360924
1182	"Acin1"	"Acin1"	chr14	-	54646702	54646836	54646702	54646833	54648087	54648130
1183	"Acin1"	"Acin1"	chr14	-	54646450	54646603	54646450	54646567	54646702	54646836
1184	"Tmem205"	"Tmem205"	chr9	-	21926248	21926357	21926248	21926349	21927291	21927535
1185	"Cyb5r2"	"Cyb5r2"	chr7	-	107753215	107753347	107753215	107753299	107753845	107753975
1186	"Trip10"	"Trip10"	chr17	+	57262353	57262472	57262356	57262472	57261639	57261788
1187	"Eftud2"	"Eftud2"	chr11	-	102871019	102871185	102871019	102871182	102877609	102877718
1188	"Fuom"	"Fuom"	chr7	-	140097814	140099706	140097814	140099622	140099878	140099952
1189	"Sun2"	"Sun2"	chr15	-	79735845	79735925	79735845	79735919	79737065	79737159
1190	"Reps2"	"Reps2"	chrX	-	162552542	162552669	162552542	162552666	162554796	162554945
1191	"Cyp4f14"	"Cyp4f14"	chr17	-	32916687	32916889	32916687	32916886	32917302	32917329
1192	"Cyp4f14"	"Cyp4f14"	chr17	-	32916687	32916889	32916687	32916886	32917144	32917342
1193	"Meis2"	"Meis2"	chr2	-	115867268	115867379	115867268	115867358	115868744	115868803
1194	"Adamtsl5"	"Adamtsl5"	chr10	-	80345321	80345416	80345321	80345413	80345512	80345703
1195	"Nosip"	"Nosip"	chr7	+	45076551	45076739	45076626	45076739	45076309	45076428
1196	"Sept8"	"Sept8"	chr11	+	53534948	53535135	53534954	53535135	53534432	53534628
1197	"Sept8"	"Sept8"	chr11	+	53541029	53544096	53541209	53544096	53537724	53537915
1198	"Adcy3"	"Adcy3"	chr12	+	4208576	4208661	4208579	4208661	4206912	4206978
1199	"Ppp2r2a"	"Ppp2r2a"	chr14	-	67014055	67016653	67014055	67015258	67019715	67019807
1200	"Ppp4r1"	"Ppp4r1"	chr17	+	65803159	65803295	65803210	65803295	65783623	65783668
1201	"Brpf1"	"Brpf1"	chr6	+	113319037	113319361	113319040	113319361	113318411	113318721
1202	"Klc2"	"Klc2"	chr19	-	5117193	5117469	5117193	5117432	5118121	5118408
1203	"Plekha6"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133266565	133266666
1204	"Zmiz2"	"Zmiz2"	chr11	+	6396231	6396434	6396327	6396434	6395757	6395872
1205	"Mapk8ip1"	"Mapk8ip1"	chr2	-	92388974	92389280	92388974	92389205	92391035	92391141
1206	"Lipa"	"Lipa"	chr19	-	34524737	34524846	34524737	34524842	34527365	34527474
1207	"St7l"	"St7l"	chr3	+	104919350	104919501	104919446	104919501	104895695	104895798
1208	"Zfp1"	"Zfp1"	chr8	+	111666077	111666204	111666119	111666204	111658385	111658441
1209	"Mlst8"	"Mlst8"	chr17	-	24478319	24478483	24478319	24478458	24479011	24479078
1210	"Mlst8"	"Mlst8"	chr17	-	24478319	24478478	24478319	24478458	24479011	24479078
1211	"Mlst8"	"Mlst8"	chr17	-	24478319	24478483	24478319	24478478	24479011	24479078
1212	"Stard13"	"Stard13"	chr5	-	151059458	151059675	151059458	151059618	151060747	151060921
1213	"Naca"	"Naca"	chr10	+	128036377	128036560	128036488	128036560	128035345	128035683
1214	"Dclk2"	"Dclk2"	chr3	-	86816357	86816433	86816357	86816430	86824635	86824730
1215	"Wdr61"	"Wdr61"	chr9	-	54730633	54730661	54730633	54730656	54731386	54731437
1216	"Scn3b"	"Scn3b"	chr9	+	40277067	40277231	40277071	40277231	40269967	40270047
1217	"Myt1l"	"Myt1l"	chr12	+	29826865	29827831	29826868	29827831	29811372	29811734
1218	"Psap"	"Psap"	chr10	+	60299463	60299559	60299466	60299559	60299097	60299229
1219	"Psap"	"Psap"	chr10	+	60299091	60299229	60299097	60299229	60295945	60296002
1220	"Crhr2"	"Crhr2"	chr6	-	55103167	55103277	55103167	55103274	55104723	55104809
1221	"Foxp1"	"Foxp1"	chr6	-	99009903	99010057	99009903	99010054	99015423	99015510
1222	"Foxp1"	"Foxp1"	chr6	-	99075853	99076045	99075853	99075949	99162838	99163029
1223	"Shmt2"	"Shmt2"	chr10	-	127520917	127521115	127520917	127521106	127522287	127522444
1224	"Vps8"	"Vps8"	chr16	+	21434686	21435063	21434739	21435063	21423117	21423225
1225	"Cpsf4"	"Cpsf4"	chr5	+	145178832	145178928	145178835	145178928	145177229	145177302
1226	"Tmem91"	"Tmem91"	chr7	-	25669139	25669498	25669139	25669350	25670485	25670635
1227	"Tmem91"	"Tmem91"	chr7	-	25669139	25669498	25669139	25669328	25670485	25670635
1228	"Tmem91"	"Tmem91"	chr7	-	25669139	25669350	25669139	25669328	25670485	25670635
1229	"L3mbtl2"	"L3mbtl2"	chr15	+	81686939	81688315	81686991	81688315	81686210	81686321
1230	"Hectd2"	"Hectd2"	chr19	+	36601428	36601528	36601431	36601528	36599595	36599719
1231	"Cxcl12"	"Cxcl12"	chr6	+	117176085	117181368	117178582	117181368	117173491	117173578
1232	"Tsen34"	"Tsen34"	chr7	+	3700527	3701035	3700614	3701035	3695351	3695621
1233	"Rps6ka1"	"Rps6ka1"	chr4	-	133865360	133865431	133865360	133865398	133865762	133865905
1234	"Dnmt3l"	"Dnmt3l"	chr10	+	78056411	78056750	78056584	78056750	78055334	78055716
1235	"Fam71f1"	"Fam71f1"	chr6	+	29330642	29330686	29330651	29330686	29326572	29326694
1236	"Fam71f1"	"Fam71f1"	chr6	+	29330642	29330686	29330648	29330686	29326572	29326694
1237	"Fam71f1"	"Fam71f1"	chr6	+	29330648	29330686	29330651	29330686	29326572	29326694
1238	"Fam71f1"	"Fam71f1"	chr6	+	29320627	29320812	29320632	29320812	29319139	29319447
1239	"Cstf2"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134069844	134069907
1240	"Nr6a1"	"Nr6a1"	chr2	-	38740379	38740607	38740379	38740604	38742806	38742961
1241	"Kcnj15"	"Kcnj15"	chr16	+	95258201	95258374	95258246	95258374	95257557	95257734
1242	"Kcnj15"	"Kcnj15"	chr16	+	95258246	95258451	95258350	95258451	95257557	95257734
1243	"Kcnj15"	"Kcnj15"	chr16	+	95258201	95258451	95258350	95258451	95257557	95257734
1244	"Cdkl3"	"Cdkl3"	chr11	+	52004909	52005092	52004912	52005092	52004220	52004510
1245	"Cep250"	"Cep250"	chr2	+	155968754	155968862	155968757	155968862	155967557	155967654
1246	"Chkb"	"Chkb"	chr15	-	89428410	89428578	89428410	89428544	89428713	89428827
1247	"Flna"	"Flna"	chrX	-	74240204	74240328	74240204	74240326	74240412	74240550
1248	"Taf1a"	"Taf1a"	chr1	+	183400581	183400801	183400602	183400801	183397779	183397893
1249	"Rbak"	"Rbak"	chr5	-	143179485	143179642	143179485	143179542	143180548	143180775
1250	"Calu"	"Calu"	chr6	+	29356470	29356697	29356653	29356697	29348105	29348208
1251	"Dusp22"	"Dusp22"	chr13	+	30708676	30711232	30710705	30711232	30707929	30708101
1252	"Mak"	"Mak"	chr13	-	41030016	41030139	41030016	41030136	41034753	41034885
1253	"1600012H06Rik"	"1600012H06Rik"	chr17	+	14943566	14945939	14943571	14945939	14943183	14943319
1254	"1600012H06Rik"	"1600012H06Rik"	chr17	+	14943501	14945939	14943566	14945939	14943183	14943319
1255	"1600012H06Rik"	"1600012H06Rik"	chr17	+	14943501	14945939	14943571	14945939	14943183	14943319
1256	"Med8"	"Med8"	chr4	+	118411657	118411802	118411697	118411802	118410884	118411003
1257	"Cuta"	"Cuta"	chr17	-	26938571	26938649	26938571	26938617	26938726	26938786
1258	"Kcnma1"	"Kcnma1"	chr14	-	23298693	23300045	23298693	23300042	23309039	23309264
1259	"Kcnma1"	"Kcnma1"	chr14	-	23298693	23300045	23298693	23300042	23306724	23306753
1260	"Rpap2"	"Rpap2"	chr5	+	107641782	107642918	107641953	107642918	107633062	107633131
1261	"Dctd"	"Dctd"	chr8	+	48138178	48138878	48138781	48138878	48137257	48137374
1262	"4931409K22Rik"	"4931409K22Rik"	chr5	-	24551960	24552130	24551960	24552032	24552572	24552758
1263	"Gtf2i"	"Gtf2i"	chr5	-	134243506	134243599	134243506	134243587	134243900	134243956
1264	"Rbfox2"	"Rbfox2"	chr15	-	77116920	77117067	77116920	77117064	77132716	77132941
1265	"Rbfox2"	"Rbfox2"	chr15	-	77078989	77084206	77078989	77082271	77085577	77085650
1266	"Rbfox2"	"Rbfox2"	chr15	-	77097939	77098084	77097939	77098072	77099239	77099332
1267	"Csn1s1"	"Csn1s1"	chr5	+	87680819	87680962	87680876	87680962	87680051	87680075
1268	"Rpain"	"Rpain"	chr11	+	70974899	70975040	70974993	70975040	70974068	70974132
1269	"Sntg1"	"Sntg1"	chr1	-	8677936	8677980	8677936	8677977	8679072	8679130
1270	"Skor1"	"Skor1"	chr9	-	63138163	63138965	63138163	63138962	63139497	63139563
1271	"Gm3286"	"Gm3286"	chr5	+	94026	94158	94066	94158	85764	86078
1272	"Ttk"	"Ttk"	chr9	+	83868042	83868219	83868132	83868219	83863444	83863569
1273	"Qsox1"	"Qsox1"	chr1	-	155778154	155779938	155778154	155778851	155781274	155781454
1274	"Ddx55"	"Ddx55"	chr5	+	124566833	124567002	124566845	124567002	124566380	124566495
1275	"Sf1"	"Sf1"	chr19	+	6375657	6378038	6376295	6378038	6374718	6374898
1276	"Pou2f2"	"Pou2f2"	chr7	-	25097653	25097815	25097653	25097767	25099951	25100043
1277	"Pou2f2"	"Pou2f2"	chr7	-	25116037	25116220	25116037	25116154	25120840	25120897
1278	"Hfm1"	"Hfm1"	chr5	-	106911403	106911666	106911403	106911591	106917323	106917627
1279	"Mier1"	"Mier1"	chr4	+	103118238	103118315	103118241	103118315	103115559	103115660
1280	"Zc4h2"	"Zc4h2"	chrX	-	95643307	95643480	95643307	95643459	95645306	95645478
1281	"Zc4h2"	"Zc4h2"	chrX	-	95642163	95642358	95642163	95642326	95643307	95643480
1282	"Dph3"	"Dph3"	chr14	-	32084906	32085107	32084906	32084981	32085409	32085692
1283	"Racgap1"	"Racgap1"	chr15	-	99642882	99642971	99642882	99642967	99651506	99651656
1284	"Hps5"	"Hps5"	chr7	-	46790916	46791072	46790916	46791048	46795427	46795881
1285	"Hps5"	"Hps5"	chr7	-	46778020	46778199	46778020	46778100	46779071	46779160
1286	"Reep2"	"Reep2"	chr18	+	34845944	34846092	34845950	34846092	34845574	34845688
1287	"Eif2b4"	"Eif2b4"	chr5	-	31192581	31192770	31192581	31192625	31192992	31193139
1288	"Slc12a4"	"Slc12a4"	chr8	-	105947492	105947612	105947492	105947595	105947852	105947951
1289	"Spata5"	"Spata5"	chr3	+	37424510	37424635	37424513	37424635	37420279	37420500
1290	"Pars2"	"Pars2"	chr4	+	106652268	106655282	106653117	106655282	106651068	106651148
1291	"Pars2"	"Pars2"	chr4	+	106652268	106655282	106653117	106655282	106651068	106651131
1292	"Rhbdf1"	"Rhbdf1"	chr11	-	32214392	32214602	32214392	32214483	32214909	32215123
1293	"Kansl2"	"Kansl2"	chr15	-	98531322	98531529	98531322	98531437	98531719	98531898
1294	"Rnf44"	"Rnf44"	chr13	-	54683960	54684150	54683960	54684086	54684337	54684488
1295	"Rnf44"	"Rnf44"	chr13	-	54683960	54684086	54683960	54684075	54684337	54684488
1296	"Rnf44"	"Rnf44"	chr13	-	54683960	54684150	54683960	54684075	54684337	54684488
1297	"Rnf44"	"Rnf44"	chr13	-	54683042	54683219	54683042	54683216	54683594	54683762
1298	"Dhx34"	"Dhx34"	chr7	-	16217987	16219184	16217987	16218950	16221683	16221993
1299	"Ssx2ip"	"Ssx2ip"	chr3	+	146432972	146433146	146432975	146433146	146432480	146432617
1300	"Srrm1"	"Srrm1"	chr4	-	135340502	135340622	135340502	135340607	135340846	135341035
1301	"Ppil2"	"Ppil2"	chr16	-	17086555	17087213	17086555	17087115	17088744	17088866
1302	"Cant1"	"Cant1"	chr11	-	118417573	118417806	118417573	118417654	118418929	118419118
1303	"Tmem14a"	"Tmem14a"	chr1	+	21229407	21230167	21229590	21230167	21226591	21226679
1304	"Dlx5"	"Dlx5"	chr6	-	6879525	6879710	6879525	6879628	6881531	6882068
1305	"Nr2c2ap"	"Nr2c2ap"	chr8	+	70133096	70133751	70133098	70133751	70132586	70132654
1306	"Tjap1"	"Tjap1"	chr17	-	46263688	46263813	46263688	46263810	46264882	46264978
1307	"Adam17"	"Adam17"	chr12	-	21329053	21329155	21329053	21329132	21330032	21330163
1308	"Adam17"	"Adam17"	chr12	-	21347296	21347449	21347296	21347430	21349784	21349953
1309	"Akt1"	"Akt1"	chr12	-	112653820	112654777	112653820	112654727	112655126	112655229
1310	"Nono"	"Nono"	chrX	+	101430492	101430552	101430495	101430552	101429650	101429762
1311	"Plk4"	"Plk4"	chr3	+	40805007	40805920	40805011	40805920	40801957	40802072
1312	"Tbata"	"Tbata"	chr10	+	61180247	61180680	61180314	61180680	61179346	61179505
1313	"Tbata"	"Tbata"	chr10	+	61179244	61179505	61179346	61179505	61175730	61175978
1314	"Depdc5"	"Depdc5"	chr5	+	32937520	32937704	32937547	32937704	32933949	32934015
1315	"Dctn2"	"Dctn2"	chr10	+	127274712	127274810	127274713	127274810	127267413	127267482
1316	"Prrc2b"	"Prrc2b"	chr2	+	32219213	32219405	32219216	32219405	32218676	32218759
1317	"l7Rn6"	"l7Rn6"	chr7	-	89920072	89920191	89920072	89920131	89923563	89923715
1318	"Ifi202b"	"Ifi202b"	chr1	-	173977264	173977437	173977264	173977434	173982673	173982844
1319	"Prkag2"	"Prkag2"	chr5	-	24889081	24889188	24889081	24889185	24908322	24908509
1320	"Cd40"	"Cd40"	chr2	+	165069816	165069848	165069821	165069848	165069628	165069715
1321	"Cd40"	"Cd40"	chr2	+	165069628	165069848	165069816	165069848	165066502	165066564
1322	"Clasp2"	"Clasp2"	chr9	+	113889955	113890121	113889957	113890121	113881687	113881751
1323	"Depdc1a"	"Depdc1a"	chr3	+	159528998	159529955	159529004	159529955	159527943	159528129
1324	"Nfatc2"	"Nfatc2"	chr2	-	168570597	168571633	168570597	168571113	168601468	168601657
1325	"Nfatc2"	"Nfatc2"	chr2	-	168570597	168571633	168570597	168571113	168590061	168590365
1326	"Ephb6"	"Ephb6"	chr6	+	41613214	41613418	41613218	41613418	41612643	41612715
1327	"Fam63a"	"Fam63a"	chr3	+	95295272	95295425	95295299	95295425	95294794	95294986
1328	"Smurf1"	"Smurf1"	chr5	-	144880624	144880709	144880624	144880700	144881617	144881819
1329	"Timeless"	"Timeless"	chr10	+	128250284	128250462	128250287	128250462	128249967	128250110
1330	"Timeless"	"Timeless"	chr10	+	128252191	128252941	128252194	128252941	128251992	128252088
1331	"Exosc5"	"Exosc5"	chr7	+	25664247	25664448	25664326	25664448	25663136	25663250
1332	"Cpeb1"	"Cpeb1"	chr7	-	81372011	81372203	81372011	81372200	81436202	81436377
1333	"Plekhs1"	"Plekhs1"	chr19	+	56474137	56474254	56474140	56474254	56473188	56473264
1334	"Plekhs1"	"Plekhs1"	chr19	+	56471697	56471832	56471700	56471832	56470936	56471043
1335	"Hgs"	"Hgs"	chr11	+	120479086	120479297	120479089	120479297	120478694	120478754
1336	"Prl7a1"	"Prl7a1"	chr13	-	27640640	27640819	27640640	27640816	27642419	27642493
1337	"Ctbp1"	"Ctbp1"	chr5	-	33247722	33248686	33247722	33248683	33249106	33249224
1338	"Ctbp1"	"Ctbp1"	chr5	-	33247722	33248686	33247722	33248683	33249586	33249714
1339	"Armc3"	"Armc3"	chr2	+	19296803	19296911	19296815	19296911	19296322	19296424
1340	"P2ry14"	"P2ry14"	chr3	-	59114622	59116291	59114622	59116061	59130493	59130762
1341	"Emilin3"	"Emilin3"	chr2	-	160906437	160909316	160906437	160909175	160909606	160909830
1342	"1700034G24Rik"	"1700034G24Rik"	chr5	-	112584032	112584207	112584032	112584176	112585931	112586096
1343	"Sox6"	"Sox6"	chr7	-	115597495	115597619	115597495	115597616	115659515	115659584
1344	"Sox6"	"Sox6"	chr7	-	115550009	115550159	115550009	115550156	115580564	115580644
1345	"Csnk1e"	"Csnk1e"	chr15	-	79438771	79438859	79438771	79438855	79441927	79442057
1346	"Pdgfrb"	"Pdgfrb"	chr18	+	61068741	61068956	61068744	61068956	61068095	61068219
1347	"Pacsin1"	"Pacsin1"	chr17	+	27701731	27701941	27701825	27701941	27655590	27655759
1348	"Pacsin1"	"Pacsin1"	chr17	+	27701766	27701941	27701825	27701941	27655590	27655759
1349	"Pacsin1"	"Pacsin1"	chr17	+	27701731	27701941	27701766	27701941	27655590	27655759
1350	"Tssk4"	"Tssk4"	chr14	+	55651458	55651852	55651488	55651852	55650900	55651115
1351	"Tssk4"	"Tssk4"	chr14	+	55652118	55652539	55652265	55652539	55651458	55651852
1352	"Tpx2"	"Tpx2"	chr2	+	152867183	152867357	152867186	152867357	152854920	152855002
1353	"Pcdh9"	"Pcdh9"	chr14	-	93885696	93888888	93885696	93888361	93890120	93890669
1354	"Pcdh9"	"Pcdh9"	chr14	-	93326678	93326880	93326678	93326754	93885696	93888888
1355	"Zfp212"	"Zfp212"	chr6	+	47930710	47932637	47930713	47932637	47929049	47929130
1356	"Cys1"	"Cys1"	chr12	-	24665837	24666221	24665837	24666181	24666766	24666827
1357	"Cys1"	"Cys1"	chr12	-	24665837	24666252	24665837	24666221	24666766	24666827
1358	"Cys1"	"Cys1"	chr12	-	24665837	24666252	24665837	24666181	24666766	24666827
1359	"Tnnt1"	"Tnnt1"	chr7	-	4512264	4512286	4512264	4512283	4513580	4513613
1360	"Vstm2a"	"Vstm2a"	chr11	+	16281840	16284551	16281962	16284551	16262913	16263250
1361	"Abi1"	"Abi1"	chr2	-	22953434	22953611	22953434	22953608	22957017	22957118
1362	"Cyb561a3"	"Cyb561a3"	chr19	+	10588524	10590041	10589128	10590041	10587821	10587978
1363	"Trem2"	"Trem2"	chr17	+	48351690	48351930	48351745	48351930	48351100	48351191
1364	"Spink2"	"Spink2"	chr5	-	77206928	77207038	77206928	77207034	77209732	77209794
1365	"Rxfp2"	"Rxfp2"	chr5	+	150051517	150051631	150051559	150051631	150049579	150049651
1366	"Gm15850"	"Gm15850"	chr1	-	136127718	136127786	136127718	136127783	136129392	136129505
1367	"Abcf2"	"Abcf2"	chr5	-	24574166	24574379	24574166	24574376	24576518	24576727
1368	"Eya1"	"Eya1"	chr1	-	14274064	14274210	14274064	14274207	14274533	14274603
1369	"Spns1"	"Spns1"	chr7	-	126373921	126374073	126373921	126373973	126375066	126375203
1370	"Cyld"	"Cyld"	chr8	+	88702304	88702438	88702307	88702438	88697027	88697099
1371	"Sipa1"	"Sipa1"	chr19	-	5660313	5661111	5660313	5661081	5663603	5663707
1372	"Trim15"	"Trim15"	chr17	-	36860690	36861582	36860690	36861496	36862326	36862359
1373	"Zmynd8"	"Zmynd8"	chr2	-	165846020	165846239	165846020	165846164	165851999	165852148
1374	"Scyl3"	"Scyl3"	chr1	+	163941020	163941218	163941106	163941218	163939880	163939983
1375	"Scyl3"	"Scyl3"	chr1	+	163946163	163946348	163946202	163946348	163944795	163944935
1376	"Scyl3"	"Scyl3"	chr1	+	163934631	163934817	163934692	163934817	163933478	163933693
1377	"Irf7"	"Irf7"	chr7	-	141264492	141264655	141264492	141264559	141264724	141264783
1378	"Treml4"	"Treml4"	chr17	+	48264631	48264985	48264643	48264985	48264294	48264440
1379	"Treml4"	"Treml4"	chr17	+	48269681	48269766	48269708	48269766	48269385	48269436
1380	"Treml4"	"Treml4"	chr17	+	48269681	48269766	48269684	48269766	48269385	48269436
1381	"Treml4"	"Treml4"	chr17	+	48269684	48269766	48269708	48269766	48269385	48269436
1382	"Xbp1"	"Xbp1"	chr11	+	5524238	5524384	5524307	5524384	5523332	5523467
1383	"Crem"	"Crem"	chr18	-	3266353	3268129	3266353	3267732	3273421	3273578
1384	"Pum1"	"Pum1"	chr4	+	130743689	130743794	130743692	130743794	130741462	130741556
1385	"Tmem87a"	"Tmem87a"	chr2	-	120360038	120360094	120360038	120360091	120362878	120362940
1386	"Tmem87a"	"Tmem87a"	chr2	-	120360038	120360094	120360038	120360091	120363361	120363435
1387	"Zkscan1"	"Zkscan1"	chr5	+	138092919	138093432	138092925	138093432	138085083	138085231
1388	"Mfn2"	"Mfn2"	chr4	-	147902927	147903010	147902927	147902993	147903354	147903497
1389	"Mfn2"	"Mfn2"	chr4	-	147903354	147903497	147903354	147903494	147904657	147904909
1390	"Sema3b"	"Sema3b"	chr9	-	107599949	107600107	107599949	107600040	107600329	107600371
1391	"Abcg8"	"Abcg8"	chr17	+	84686616	84686721	84686619	84686721	84683120	84683294
1392	"Ly6e"	"Ly6e"	chr15	+	74955482	74955717	74955566	74955717	74955050	74955335
1393	"Ly6e"	"Ly6e"	chr15	+	74957776	74957877	74957779	74957877	74955070	74955717
1394	"3830406C13Rik"	"3830406C13Rik"	chr14	+	12285384	12285468	12285387	12285468	12284202	12284257
1395	"3830406C13Rik"	"3830406C13Rik"	chr14	+	12285384	12285468	12285387	12285468	12284202	12284333
1396	"Lrrc36"	"Lrrc36"	chr8	+	105449380	105449827	105449386	105449827	105446207	105446256
1397	"Smim1"	"Smim1"	chr4	-	154023687	154023891	154023687	154023817	154025503	154025621
1398	"Myo7a"	"Myo7a"	chr7	-	98065611	98065895	98065611	98065781	98066340	98066467
1399	"Hgf"	"Hgf"	chr5	+	16553883	16554018	16553900	16554018	16553494	16553644
1400	"Hgf"	"Hgf"	chr5	+	16553872	16554018	16553900	16554018	16553494	16553644
1401	"Hgf"	"Hgf"	chr5	+	16553872	16554018	16553883	16554018	16553494	16553644
1402	"Hgf"	"Hgf"	chr5	+	16572491	16572634	16572506	16572634	16566746	16566861
1403	"E130006D01Rik"	"E130006D01Rik"	chr5	-	111734283	111734809	111734283	111734629	111739126	111739213
1404	"Mau2"	"Mau2"	chr8	-	70016122	70019660	70016122	70019653	70019746	70019874
1405	"Aqp8"	"Aqp8"	chr7	+	123462570	123462818	123462573	123462818	123462293	123462458
1406	"Tnfsf12Tnfsf13"	"Tnfsf12Tnfsf13"	chr11	-	69695393	69695444	69695393	69695441	69695595	69696098
1407	"Tnfsf12Tnfsf13"	"Tnfsf12Tnfsf13"	chr11	-	69684217	69684336	69684217	69684333	69684484	69684532
1408	"Tle2"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586373
1409	"Tle2"	"Tle2"	chr10	+	81576528	81576642	81576597	81576642	81576235	81576299
1410	"Ppp6r3"	"Ppp6r3"	chr19	-	3473768	3473866	3473768	3473815	3484830	3484916
1411	"Foxp4"	"Foxp4"	chr17	-	47878283	47878497	47878283	47878494	47878606	47878754
1412	"Foxp4"	"Foxp4"	chr17	-	47875519	47875724	47875519	47875688	47875839	47875923
1413	"Slc4a9"	"Slc4a9"	chr18	+	36531351	36531526	36531433	36531526	36531099	36531216
1414	"Neo1"	"Neo1"	chr9	-	58906870	58907094	58906870	58907046	58908403	58908499
1415	"A730017C20Rik"	"A730017C20Rik"	chr18	+	59066909	59066989	59066928	59066989	59065834	59065885
1416	"9830107B12Rik"	"9830107B12Rik"	chr17	-	48145396	48145708	48145396	48145561	48145950	48146307
1417	"Aebp1"	"Aebp1"	chr11	+	5867094	5867151	5867097	5867151	5866919	5867000
1418	"Ankib1"	"Ankib1"	chr5	-	3694778	3694893	3694778	3694875	3700355	3700407
1419	"Gabpb1"	"Gabpb1"	chr2	-	126646562	126646748	126646562	126646745	126650067	126650181
1420	"Zfp57"	"Zfp57"	chr17	+	37006049	37006194	37006058	37006194	37004796	37004903
1421	"Col25a1"	"Col25a1"	chr3	+	130595099	130599883	130595656	130599883	130591793	130591832
1422	"Kif3a"	"Kif3a"	chr11	+	53593373	53593530	53593394	53593530	53590716	53590725
1423	"Kcnq2"	"Kcnq2"	chr2	-	181088346	181088570	181088346	181088534	181096949	181096979
1424	"Ano5"	"Ano5"	chr7	+	51576503	51576673	51576611	51576673	51574677	51574900
1425	"Sp2"	"Sp2"	chr11	-	96963364	96963444	96963364	96963441	96977620	96977688
1426	"Radil"	"Radil"	chr5	-	142486754	142487175	142486754	142487106	142487446	142487637
1427	"Pcsk7"	"Pcsk7"	chr9	+	45925910	45926067	45925917	45926067	45919791	45919894
1428	"Ptbp1"	"Ptbp1"	chr10	+	79858951	79859271	79859071	79859271	79858751	79858824
1429	"Adora1"	"Adora1"	chr1	-	134234014	134234446	134234014	134234412	134235227	134235457
1430	"Hsf4"	"Hsf4"	chr8	+	105272445	105272584	105272459	105272584	105272105	105272208
1431	"Hsf4"	"Hsf4"	chr8	+	105272705	105272933	105272809	105272933	105272459	105272584
1432	"Trim47"	"Trim47"	chr11	-	116106931	116107006	116106931	116107003	116107423	116107622
1433	"Atp13a2"	"Atp13a2"	chr4	+	141006678	141006848	141006752	141006848	141006351	141006503
1434	"Tmc8"	"Tmc8"	chr11	+	117784109	117784195	117784112	117784195	117783770	117783920
1435	"Prepl"	"Prepl"	chr17	-	85088339	85088875	85088339	85088439	85090105	85090267
