"unique_NM","gene","code"
"NM_001002004","2610507B11Rik",1
"NR_037964","2610507I01Rik",0
"NM_181075","2610524H06Rik",0
"NM_001206684","2610528A11Rik",0
"NM_025572","2610528J11Rik",0
"NM_028299","2700029M09Rik",110001
"NR_045040","2700038G22Rik",2
"NR_045042","2700038G22Rik",9
"NR_037693","2700046A07Rik",0
"NR_033198","2700046G09Rik",0
"NM_001163378","2700049A03Rik",0
"NM_029818","2700049A03Rik",0
"NR_045436","2700054A10Rik",1
"NR_045437","2700054A10Rik",9
"NM_026528","2700060E02Rik",0
"NM_026529","2700062C07Rik",11
"NR_045905","2700069I18Rik",0
"NR_046019","2700070H01Rik",0
"NM_175381","2700081O15Rik",0
"NR_015611","2700086A05Rik",0
"NM_001271582","2700089E24Rik",9
"NR_073368","2700089E24Rik",10
"NM_001271583","2700089E24Rik",91
"NM_001163445","2700089E24Rik",0
"NR_045308","2700089I24Rik",0
"NM_001033166","2700094K13Rik",3
"NM_001037279","2700094K13Rik",9
"NM_028314","2700097O09Rik",9
"NR_030764","2700097O09Rik",3
"NR_024720","2700099C18Rik",1
"NR_033780","2810001G20Rik",0
"NR_027831","2810002D19Rik",0
"NM_025615","2810004N23Rik",0
"NM_001134717","2810006K23Rik",0
"NM_028310","2810006K23Rik",0
"NM_001199306","2810007J24Rik",0
"NM_175250","2810007J24Rik",0
"NR_027059","2810008D09Rik",0
"NR_045268","2810013P06Rik",0
"NM_172403","2810021J22Rik",0
"NR_027984","2810025M15Rik",0
"NR_045295","2810029C07Rik",0
"NR_015579","2810032G03Rik",0
"NR_015598","2810047C21Rik1",0
"NR_036594","2810049E08Rik",0
"NR_015543","2810055G20Rik",0
"NM_028814","2810403A07Rik",1
"NR_015493","2810403D21Rik",0
"NR_045497","2810404M03Rik",0
"NR_033447","2810405F15Rik",0
"NM_027419","2810408A11Rik",11
"NR_038009","2810408I11Rik",0
"NM_001007581","2810408M09Rik",0
"NR_030682","2810410L24Rik",0
"NM_026515","2810417H13Rik",0
"NM_025577","2810428I15Rik",0
"NR_015522","2810429I04Rik",0
"NR_033474","2810433D01Rik",0
"NR_110422","2810442I21Rik",9991
"NR_110425","2810442I21Rik",9909
"NR_110421","2810442I21Rik",9210
"NR_110424","2810442I21Rik",9209
"NR_110423","2810442I21Rik",3209
"NR_040562","2810442N19Rik",0
"NR_029441","2810454H06Rik",0
"NM_001144993","2810459M11Rik",0
"NM_001144992","2810459M11Rik",0
"NR_045176","2810468N07Rik",0
"NR_045906","2810471M01Rik",0
"NM_001289662","2810474O19Rik",901
"NM_001289661","2810474O19Rik",11
"NM_026054","2810474O19Rik",391
"NR_027851","2900005J15Rik",0
"NR_045434","2900008C10Rik",0
"NR_045298","2900009J06Rik",0
"NM_144518","2900011O08Rik",0
"NM_172884","2900026A02Rik",0
"NR_015489","2900041M22Rik",0
"NR_015605","2900052N01Rik",0
"NR_045177","2900055J20Rik",0
"NR_040269","2900056M20Rik",3
"NR_040270","2900056M20Rik",9
"NR_045365","2900057B20Rik",0
"NR_027901","2900060B14Rik",0
"NR_045299","2900076A07Rik",1
"NR_033431","2900079G21Rik",0
"NR_033432","2900079G21Rik",0
"NR_015468","2900079G21Rik",0
"NR_033433","2900079G21Rik",0
"NM_028434","2900092C05Rik",0
"NR_027891","2900092D14Rik",0
"NR_024329","2900097C17Rik",0
"NR_033215","3000002C10Rik",0
"NR_045451","3010001F23Rik",0
"NR_045452","3010001F23Rik",1
"NM_026543","3010026O09Rik",0
"NR_077224","3010033K07Rik",0
"NR_045907","3100003L05Rik",0
"NM_025653","3110001I22Rik",0
"NM_029623","3110002H16Rik",1
"NM_028426","3110007F17Rik",0
"NM_028439","3110009E18Rik",91
"NM_001172074","3110009E18Rik",39
"NR_045466","3110009F21Rik",0
"NR_045908","3110015C05Rik",0
"NR_030776","3110021A11Rik",0
"NM_001254730","3110021N24Rik",0
"NM_178399","3110035E14Rik",0
"NR_040725","3110039I08Rik",0
"NR_026733","3110039M20Rik",0
"NM_026077","3110040N11Rik",0
"NM_001081343","3110043O21Rik",0
"NR_040438","3110045C21Rik",0
"NM_001166497","3110052M02Rik",1
"NR_045055","3110056K07Rik",0
"NR_045056","3110056K07Rik",0
"NM_026622","3110057O12Rik",1
"NM_001135611","3110062M04Rik",9
"NM_199145","3110062M04Rik",3
"NR_027974","3110070M22Rik",0
"NM_028473","3110079O15Rik",0
"NM_028469","3110082I17Rik",0
"NM_001256263","3110082J24Rik",0
"NR_030712","3110099E03Rik",0
"NR_045888","3200001D21Rik",0
"NM_027017","3300002I08Rik",0
"NR_045081","3300005D01Rik",0
"NR_045080","3300005D01Rik",0
"NR_045079","3300005D01Rik",1
"NM_001195097","3425401B19Rik",0
"NM_026142","3632451O06Rik",0
"NR_040281","3632454L22Rik",9
"NR_040282","3632454L22Rik",2
"NR_040283","3632454L22Rik",0
"NM_027510","3830403N18Rik",0
"NM_001284383","3830406C13Rik",90199
"NM_146051","3830406C13Rik",9911
"NM_178141","3830406C13Rik",9919
"NM_001284387","3830406C13Rik",990
"NM_001284386","3830406C13Rik",999
"NM_001284385","3830406C13Rik",3009
"NM_001284384","3830406C13Rik",30009
"NR_015471","3830408C21Rik",0
"NM_027512","3830417A13Rik",0
"NR_030715","3930402G23Rik",0
"NM_198651","4430402I18Rik",0
"NR_110333","4631405J19Rik",0
"NR_027985","4632415L05Rik",0
"NR_015510","4632427E13Rik",0
"NR_033631","4632428C04Rik",0
"NM_028732","4632428N05Rik",0
"NM_001159572","4632428N05Rik",0
"NM_001080995","4632434I11Rik",1
"NR_015615","4732416N19Rik",0
"NM_177717","4732456N10Rik",0
"NR_073027","4732471J01Rik",9
"NR_073028","4732471J01Rik",0
"NR_015569","4732471J01Rik",3
"NR_040276","4732490B19Rik",0
"NR_045290","4732491K20Rik",0
"NR_030700","4831440E17Rik",0
"NM_029008","4833403I15Rik",0
"NR_102285","4833411C07Rik",0
"NR_045954","4833412C05Rik",0
"NR_045187","4833417C18Rik",0
"NR_015506","4833418N02Rik",0
"NR_040328","4833419F23Rik",0
"NM_001113550","4833420G17Rik",201
"NM_026127","4833420G17Rik",11
"NR_015501","4833422C13Rik",0
"NR_028313","4833422C13Rik",0
"NR_028314","4833422C13Rik",0
"NM_001081664","4833423E24Rik",111
"NM_029425","4833424O15Rik",0
"NR_045459","4833427F10Rik",0
"NM_177702","4833427G06Rik",0
"NR_040732","4833428L15Rik",0
"NM_133797","4833439L19Rik",10001
"NM_001252647","4833439L19Rik",910010
"NM_001252648","4833439L19Rik",10990
"NM_001252645","4833439L19Rik",11009
"NM_001252646","4833439L19Rik",119000
"NM_001009544","4921501E09Rik",0
"NR_102341","4921504A21Rik",1
"NR_102342","4921504A21Rik",9
"NM_027600","4921504E06Rik",0
"NM_001037743","4921506M07Rik",0
"NR_045827","4921507L20Rik",0
"NM_027564","4921507P07Rik",0
"NR_045802","4921508D12Rik",0
"NM_198655","4921509C19Rik",0
"NR_045501","4921509O07Rik",0
"NR_045502","4921511C10Rik",0
"NR_003646","4921511C20Rik",0
"NM_027603","4921511H03Rik",0
"NR_045829","4921511I17Rik",0
"NM_001201358","4921511M17Rik",0
"NM_001201358_1","4921511M17Rik",0
"NM_001201358_2","4921511M17Rik",0
"NM_001201358_3","4921511M17Rik",0
"NR_038000","4921513I03Rik",0
"NR_038003","4921513I03Rik",0
"NR_045711","4921515E04Rik",0
"NM_183290","4921517D22Rik",0
"NM_025722","4921524J17Rik",1
"NR_033144","4921524J17Rik",9
"NM_027598","4921524L21Rik",0
"NR_045061","4921525O09Rik",0
"NR_110484","4921529L05Rik",0
"NM_025733","4921530L21Rik",0
"NR_033782","4921531C22Rik",0
"NR_045361","4921531P14Rik",0
"NR_033607","4921533I20Rik",0
"NR_110443","4921534H16Rik",0
"NM_026150","4921536K21Rik",0
"NM_027612","4921539E11Rik",11
"NM_001163494","4921539E11Rik",90
"NM_199034","4922502D21Rik",0
"NR_046187","4922502H24Rik",0
"NR_045149","4922502N22Rik",0
"NR_045349","4930401C15Rik",0
"NR_045942","4930401O10Rik",0
"NR_045957","4930401O12Rik",0
"NM_001272040","4930402F06Rik",9
"NM_001080709","4930402F06Rik",1
"NR_045940","4930402F11Rik",0
"NM_029432","4930402H24Rik",111
"NM_001270700","4930402K13Rik",0
"NR_040495","4930404A05Rik",0
"NM_029105","4930404A10Rik",0
"NR_045941","4930404H11Rik",0
"NR_028368","4930404I05Rik",0
"NM_001014836","4930404N11Rik",0
"NR_046307","4930405A10Rik",0
"NR_040505","4930405A21Rik",1
"NR_045956","4930405D11Rik",0
"NR_045350","4930405J17Rik",0
"NR_110478","4930405L22Rik",0
"NR_040543","4930406D18Rik",0
"NM_001166475","4930407I10Rik",0
"NR_040631","4930412B13Rik",0
"NR_030693","4930412C18Rik",0
"NM_001281537","4930412D23Rik",0
"NR_024257","4930412O13Rik",0
"NR_040694","4930413E15Rik",0
"NR_045883","4930413F20Rik",0
"NR_045614","4930413G21Rik",0
"NR_045759","4930413M19Rik",0
"NR_046011","4930414L22Rik",0
"NR_040294","4930414N06Rik",0
"NM_028669","4930415F15Rik",0
"NM_001033880","4930415L06Rik",0
"NM_001201322","4930415O20Rik",0
"NR_015527","4930417O13Rik",0
"NR_045806","4930417O22Rik",0
"NR_040595","4930419G24Rik",0
"NR_038183","4930423M02Rik",0
"NR_038182","4930425K10Rik",1
"NR_040545","4930425O10Rik",0
"NM_001271580","4930426D05Rik",0
"NR_024323","4930426L09Rik",0
"NM_134041","4930427A07Rik",11
"NM_001033799","4930428D18Rik",0
"NR_045943","4930428E07Rik",0
"NR_040730","4930428G15Rik",0
"NR_045871","4930428O21Rik",0
"NR_027966","4930429B21Rik",0
"NR_040699","4930429D17Rik",0
"NR_033463","4930429F11Rik",0
"NR_040734","4930429F24Rik",0
"NM_026248","4930430A15Rik",0
"NM_001034856","4930430D24Rik",0
"NM_175128","4930430F08Rik",0
"NR_045186","4930430F21Rik",0
"NR_040729","4930430J02Rik",0
"NR_073013","4930431F12Rik",0
"NR_045059","4930431P03Rik",0
"NR_045953","4930432J09Rik",0
"NM_001163752","4930432K21Rik",91
"NM_029045","4930432K21Rik",11
"NM_001033814","4930432M17Rik",0
"NR_040544","4930433B08Rik",0
"NM_207248","4930433I11Rik",0
"NR_027988","4930433N12Rik",0
"NR_046274","4930434J06Rik",0
"NM_029042","4930435E12Rik",0
"NR_045961","4930438E09Rik",0
"NR_040473","4930440C22Rik",0
"NR_108098","4930440I19Rik",1
"NR_040501","4930441J16Rik",0
"NR_040747","4930442J19Rik",0
"NR_015596","4930442L01Rik",0
"NR_040504","4930443O20Rik",0
"NR_102728","4930444F02Rik",0
"NR_038035","4930444F02Rik",0
"NR_038034","4930444F02Rik",0
"NM_053264","4930444G20Rik",0
"NR_045660","4930444M15Rik",0
"NM_001243238","4930444P10Rik",1
"NM_029113","4930447A16Rik",0
"NM_029444","4930447C04Rik",11111
"NR_045959","4930447J18Rik",0
"NR_046184","4930447K03Rik",0
"NR_045168","4930447N08Rik",0
"NR_045960","4930448C13Rik",0
"NR_046032","4930448F12Rik",0
"NR_040700","4930448H16Rik",0
"NR_040475","4930448I06Rik",0
"NR_040696","4930448I18Rik",0
"NR_004448","4930448K20Rik",0
"NR_045921","4930449E01Rik",0
"NR_045319","4930449E18Rik",0
"NM_026136","4930449I24Rik",0
"NM_029053","4930451C15Rik",1
"NM_001145435","4930451C15Rik",9
"NM_001271586","4930451G09Rik",0
"NR_073370","4930451G09Rik",0
"NM_183131","4930451I11Rik",1
"NR_045433","4930452A19Rik",0
"NM_028934","4930452B06Rik",0
"NR_045060","4930452G13Rik",0
"NR_040629","4930452N14Rik",0
"NM_001252013","4930453H23Rik",0
"NR_073360","4930453L07Rik",0
"NM_026273","4930453N24Rik",0
"NR_045968","4930455B14Rik",0
"NR_045352","4930455C13Rik",0
"NR_045381","4930455D15Rik",0
"NR_040570","4930455F16Rik",1
"NR_040572","4930455F16Rik",0
"NR_040571","4930455F16Rik",9
"NR_040596","4930455H04Rik",0
"NR_045469","4930455J16Rik",0
"NR_045887","4930456L15Rik",0
"NR_110448","4930459C07Rik",0
"NR_046190","4930459L07Rik",0
"NR_040736","4930461G14Rik",0
"NR_108059","4930463O16Rik",0
"NR_027978","4930465K10Rik",0
"NR_045973","4930465M20Rik",0
"NR_045981","4930467D21Rik",0
"NM_001039553","4930467E23Rik",0
"NR_045353","4930467K11Rik",0
"NM_001201395","4930468A15Rik",0
"NM_001195189","4930469G21Rik",0
"NR_045764","4930470H14Rik",0
"NR_027825","4930470P17Rik",0
"NR_046192","4930471C04Rik",0
"NR_015571","4930471G03Rik",0
"NR_045980","4930471M09Rik",0
"NR_040348","4930473A02Rik",0
"NR_045356","4930473O22Rik",0
"NR_045398","4930474G06Rik",0
"NR_045712","4930474H20Rik",0
"NR_027986","4930474M22Rik",0
"NM_175008","4930474N05Rik",0
"NR_038130","4930474N09Rik",0
"NR_040569","4930478L05Rik",0
"NR_046060","4930478P22Rik",0
"NR_046277","4930479D17Rik",0
"NM_001177966","4930480E11Rik",0
"NR_040768","4930480G23Rik",0
"NR_045463","4930480K15Rik",0
"NR_046278","4930480M12Rik",0
"NR_027938","4930481A15Rik",99
"NR_015545","4930481A15Rik",31
"NR_108044","4930482G09Rik",0
"NR_015603","4930483J18Rik",0
"NR_045354","4930483K19Rik",0
"NR_046279","4930483O08Rik",0
"NR_038024","4930486F22Rik",0
"NR_045734","4930486I03Rik",0
"NM_178098","4930486L24Rik",0
"NR_046191","4930487D11Rik",0
"NR_040601","4930487H11Rik",0
"NR_040627","4930488B22Rik",0
"NR_026888","4930488L21Rik",0
"NR_045758","4930500F04Rik",0
"NR_040322","4930500J02Rik",0
"NR_040323","4930500J02Rik",0
"NR_040701","4930500L23Rik",0
"NR_040737","4930502A04Rik",0
"NR_046281","4930502E09Rik",0
"NM_029142","4930502E18Rik",0
"NM_029144","4930503B20Rik",0
"NM_029131","4930503E14Rik",0
"NR_028310","4930503E24Rik",0
"NR_033598","4930503H13Rik",0
"NM_172967","4930503L19Rik",0
"NR_040477","4930503O07Rik",0
"NM_207527","4930504O13Rik",0
"NM_001100394","4930505A04Rik",0
"NR_045761","4930505G20Rik",0
"NR_073374","4930506C21Rik",0
"NM_001114312","4930506M07Rik",0
"NM_175172","4930506M07Rik",0
"NR_027926","4930507D05Rik",0
"NR_110449","4930507D10Rik",0
"NR_045735","4930509E16Rik",0
"NR_040547","4930509J09Rik",0
"NR_040663","4930509K18Rik",0
"NR_045966","4930511A02Rik",0
"NR_040761","4930511E03Rik",0
"NR_027945","4930511M06Rik",0
"NR_027944","4930511M06Rik",0
"NR_015494","4930511M06Rik",1
"NR_033573","4930512B01Rik",0
"NR_045416","4930513D17Rik",0
"NR_015574","4930513N10Rik",0
"NM_029174","4930513O06Rik",0
"NR_040654","4930515B02Rik",0
"NR_027872","4930515G01Rik",0
"NR_003100","4930515G16Rik",0
"NR_040632","4930515L03Rik",0
"NR_045440","4930515L19Rik",0
"NR_040611","4930517E11Rik",0
"NR_045364","4930518P08Rik",0
"NR_045975","4930519D14Rik",0
"NR_033601","4930519F09Rik",0
"NM_029170","4930519F16Rik",0
"NR_040763","4930519F24Rik",0
"NM_026263","4930519G04Rik",0
"NR_045974","4930519H02Rik",0
"NR_040383","4930520O04Rik",0
"NR_040384","4930520O04Rik",0
"NR_036596","4930520P13Rik",0
"NR_040602","4930521E06Rik",0
"NM_026291","4930522H14Rik",0
"NM_001199090","4930522H14Rik",0
"NR_040665","4930522O17Rik",0
"NR_028111","4930523C07Rik",0
"NM_001162896","4930523C07Rik",1
"NR_040451","4930523O13Rik",0
"NM_026262","4930524B15Rik",0
"NR_045661","4930524C18Rik",0
"NM_001256259","4930524N10Rik",0
"NR_045316","4930524O05Rik",0
"NR_040735","4930524O08Rik",0
"NR_040738","4930525D18Rik",11
"NR_045194","4930525G20Rik",0
"NM_001243943","4930525M21Rik",0
"NR_027950","4930526I15Rik",0
"NR_102721","4930526I15Rik",9
"NR_015516","4930526I15Rik",4
"NR_045317","4930526L06Rik",0
"NR_045809","4930527F14Rik",0
"NR_045395","4930527G23Rik",0
"NR_028384","4930528A17Rik",0
"NR_045977","4930528D03Rik",0
"NR_040516","4930528P14Rik",0
"NR_033593","4930529C04Rik",0
"NR_040457","4930529K09Rik",0
"NR_040537","4930529L06Rik",0
"NM_175280","4930529M08Rik",0
"NR_108050","4930532M18Rik",0
"NR_040614","4930533B01Rik",0
"NR_040478","4930533P14Rik",0
"NM_029198","4930538K18Rik",0
"NR_040600","4930539C22Rik",0
"NM_172450","4930539E08Rik",11001
"NR_030689","4930539J05Rik",0
"NR_040597","4930539M17Rik",0
"NR_040598","4930539N22Rik",0
"NR_040746","4930540M03Rik",0
"NR_040565","4930542C21Rik",0
"NR_040566","4930542D17Rik",0
"NR_045978","4930543E12Rik",0
"NM_001145537","4930544D05Rik",0
"NM_001161773","4930544G11Rik",0
"NR_045976","4930544M13Rik",0
"NR_045374","4930545E07Rik",0
"NR_045357","4930545H06Rik",0
"NR_040517","4930545L23Rik",0
"NR_038051","4930546C10Rik",0
"NR_040754","4930546K05Rik",0
"NR_040514","4930547E08Rik",0
"NR_040564","4930547E14Rik",0
"NR_045811","4930548G14Rik",0
"NM_026296","4930548H24Rik",0
"NR_045462","4930548J01Rik",0
"NR_040656","4930548K13Rik",0
"NM_026300","4930549C01Rik",0
"NR_045376","4930549G23Rik",0
"NM_029247","4930550C14Rik",1
"NM_023774","4930550L24Rik",0
"NR_040661","4930552N02Rik",0
"NR_045318","4930552P12Rik",0
"NR_040567","4930553E22Rik",0
"NR_040739","4930554C24Rik",0
"NR_040633","4930555B11Rik",0
"NM_175393","4930555G01Rik",0
"NR_040506","4930556C24Rik",0
"NR_040655","4930556G01Rik",0
"NR_045714","4930556J02Rik",0
"NR_045063","4930556M19Rik",3
"NR_045064","4930556M19Rik",9
"NR_045065","4930556M19Rik",0
"NR_045358","4930556N09Rik",1
"NM_029229","4930557A04Rik",0
"NR_040703","4930557J02Rik",0
"NR_015490","4930558C23Rik",0
"NR_045441","4930558G05Rik",0
"NR_037999","4930558J18Rik",0
"NM_001204905","4930558K02Rik",0
"NM_001204904","4930558K02Rik",0
"NM_030192","4930562C15Rik",1
"NR_038030","4930562F07Rik",0
"NR_038031","4930562F07Rik",0
"NM_029252","4930563D23Rik",0
"NR_045379","4930563E18Rik",0
"NM_001163728","4930563E22Rik",0
"NR_040704","4930563F08Rik",0
"NR_046193","4930563M20Rik",0
"NM_029230","4930564B18Rik",0
"NM_029257","4930564C03Rik",0
"NM_029228","4930564D02Rik",0
"NR_040752","4930565D16Rik",0
"NR_040476","4930565N06Rik",0
"NR_015535","4930567H12Rik",0
"NM_001033807","4930567H17Rik",0
"NR_040576","4930567J20Rik",0
"NR_046010","4930567K20Rik",0
"NM_029463","4930568D16Rik",0
"NR_040755","4930568E12Rik",1
"NR_040480","4930568G15Rik",0
"NR_040399","4930570G19Rik",0
"NR_040398","4930570G19Rik",1
"NR_040400","4930570G19Rik",0
"NM_001145759","4930571K23Rik",0
"NR_110476","4930571O06Rik",0
"NR_045371","4930572K03Rik",0
"NR_073011","4930572O03Rik",0
"NR_045718","4930572O13Rik",0
"NR_040620","4930573O16Rik",0
"NR_073429","4930577N17Rik",0
"NM_175228","4930578C19Rik",0
"NR_045391","4930578E11Rik",0
"NM_026359","4930578I06Rik",0
"NR_045991","4930578M01Rik",0
"NR_040575","4930578N18Rik",0
"NM_001163385","4930579F01Rik",3
"NM_001163386","4930579F01Rik",9
"NR_038053","4930579G18Rik",0
"NM_029482","4930579G24Rik",0
"NR_029444","4930579K19Rik",0
"NR_029475","4930581F22Rik",0
"NR_027879","4930583K01Rik",0
"NR_040612","4930583P06Rik",0
"NR_029445","4930584F24Rik",0
"NM_198668","4930590J08Rik",1101101
"NR_040604","4930590L20Rik",0
"NM_026596","4930591A17Rik",0
"NR_045070","4930592A05Rik",0
"NR_033307","4930592I03Rik",0
"NR_045167","4930593A02Rik",0
"NR_040753","4930593C16Rik",0
"NR_024017","4930594C11Rik",0
"NM_173435","4930595M18Rik",0
"NM_001033766","4930596D02Rik",0
"NR_108103","4930596I21Rik",0
"NR_045736","4930597G03Rik",0
"NR_040479","4930598F16Rik",0
"NR_045813","4930599N23Rik",0
"NR_040608","4931402G19Rik",0
"NR_045306","4931403E22Rik",0
"NR_038172","4931403G20Rik",0
"NR_038173","4931403G20Rik",0
"NM_028737","4931406B18Rik",0
"NM_001199485","4931406C07Rik",0
"NM_001199484","4931406C07Rik",0
"NM_133732","4931406C07Rik",0
"NR_033492","4931406H21Rik",0
"NM_172741","4931406P16Rik",1
"NM_001033764","4931408C20Rik",0
"NR_040298","4931408D14Rik",1
"NR_040299","4931408D14Rik",9
"NR_033188","4931409K22Rik",421
"NM_177676","4931409K22Rik",991
"NR_110487","4931412M21",0
"NM_028890","4931414P19Rik",0
"NM_025737","4931417E11Rik",0
"NR_040593","4931419H13Rik",0
"NR_040561","4931420L22Rik",0
"NM_027635","4931423N10Rik",0
"NM_001166394","4931428F04Rik",9
"NM_028888","4931428F04Rik",1
"NR_033445","4931428L18Rik",0
"NM_001081121","4931429I11Rik",0
"NM_183104","4931429L15Rik",1
"NR_038004","4931429P17Rik",0
"NR_046053","4931430N09Rik",0
"NR_045183","4931431B13Rik",0
"NR_045807","4931431C16Rik",0
"NM_027634","4931431F19Rik",0
"NM_176829","4931440F15Rik",0
"NR_045503","4931440J10Rik",0
"NM_001145300","4931440L10Rik",9
"NM_001291015","4931440L10Rik",1
"NR_026896","4931440L10Rik",0
"NR_027955","4931440P22Rik",0
"NM_172534","4932411E22Rik",0
"NM_177705","4932411N23Rik",0
"NR_040521","4932412D23Rik",0
"NR_040522","4932412D23Rik",0
"NR_040764","4932413F04Rik",0
"NR_028259","4932414J04Rik",0
"NM_183113","4932414N04Rik",0
"NR_073205","4932415M13Rik",0
"NR_029452","4932416H05Rik",0
"NM_001002775","4932416K20Rik",0
"NM_177841","4932418E24Rik",0
"NM_001085511","4932429P05Rik",0
"NR_027643","4932435O22Rik",0
"NM_172679","4932438A13Rik",11
"NM_001163695","4932438H23Rik",9
"NM_028905","4932438H23Rik",1
"NR_015588","4932441J04Rik",0
"NM_001101519","4932443I19Rik",0
"NR_045182","4932702P03Rik",0
"NR_003635","4933400A11Rik",0
"NR_045432","4933400B14Rik",0
"NR_040770","4933400C23Rik",0
"NR_015540","4933400F21Rik",0
"NR_045730","4933400L20Rik",0
"NR_033580","4933401B06Rik",0
"NR_045431","4933401D09Rik",0
"NR_040540","4933401H06Rik",0
"NR_045504","4933402C06Rik",0
"NM_001256158","4933402D24Rik",0
"NM_001199997","4933402E13Rik",0
"NM_001199996","4933402E13Rik",0
"NM_177901","4933402J07Rik",0
"NR_040683","4933402J10Rik",0
"NR_040682","4933402J10Rik",0
"NR_046059","4933402J15Rik",0
"NM_173409","4933402N03Rik",0
"NM_001177510","4933402N22Rik",0
"NM_175368","4933402P03Rik",0
"NM_001177389","4933403O08Rik",0
"NR_045920","4933404G15Rik",0
"NR_046038","4933404K08Rik",0
"NR_015555","4933404O12Rik",0
"NR_046036","4933405D12Rik",0
"NR_045506","4933405E24Rik",0
"NM_027655","4933405L10Rik",0
"NM_172901","4933405O20Rik",0
"NR_044986","4933406C10Rik",0
"NR_040502","4933406D12Rik",0
"NR_015568","4933406F09Rik",0
"NR_046037","4933406G16Rik",0
"NR_029437","4933406I18Rik",0
"NR_029438","4933406I18Rik",0
"NM_028914","4933406J08Rik",0
"NR_046004","4933406J10Rik",0
"NR_015512","4933406K04Rik",0
"NM_173771","4933406M09Rik",0
"NR_045819","4933407E24Rik",0
"NR_045841","4933407G14Rik",0
"NR_040731","4933407I05Rik",0
"NR_029443","4933407K13Rik",0
"NR_037692","4933407L21Rik",0
"NM_177773","4933408B17Rik",0
"NR_045810","4933408J17Rik",0
"NR_045831","4933408N05Rik",0
"NM_177651","4933409G03Rik",0
"NR_033123","4933409K07Rik",0
"NR_033123_1","4933409K07Rik",0
"NR_033123_2","4933409K07Rik",0
"NR_033123_3","4933409K07Rik",0
"NR_045342","4933411E08Rik",0
"NR_045158","4933411G06Rik",0
"NM_177880","4933411G11Rik",0
"NM_025752","4933411K16Rik",0
"NM_025747","4933411K20Rik",0
"NR_038026","4933412E12Rik",9
"NR_038025","4933412E12Rik",1
"NM_027668","4933412E24Rik",0
"NR_045507","4933412O06Rik",0
"NM_027697","4933413G19Rik",0
"NR_038005","4933413J09Rik",0
"NR_045508","4933413L06Rik",0
"NM_025746","4933415F23Rik",0
"NM_001161855","4933416C03Rik",0
"NR_040498","4933416E03Rik",0
"NM_027700","4933416I08Rik",0
"NR_045846","4933416M06Rik",0
"NR_045840","4933416M07Rik",0
"NM_025750","4933417A18Rik",0
"NR_045849","4933417D19Rik",0
"NR_040454","4933417E11Rik",0
"NR_033592","4933417G07Rik",0
"NR_045842","4933417O13Rik",0
"NM_027702","4933421I07Rik",0
"NR_036602","4933421O10Rik",0
"NR_040715","4933422A05Rik",0
"NM_001033775","4933422H20Rik",0
"NR_045372","4933424G05Rik",0
"NR_040290","4933424G06Rik",0
"NR_046460","4933425B07Rik",0
"NM_025751","4933425L06Rik",0
"NM_001242419","4933426M11Rik",1
