ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
291	"GSDMB"	"GSDMB"	chr17	-	39917081	39917330	39917081	39917321	39918533	39918650
292	"CDK13"	"CDK13"	chr7	+	40092784	40093237	40092964	40093237	40088125	40088331
293	"NFYC"	"NFYC"	chr1	+	40762887	40763046	40762989	40763046	40758120	40758294
294	"NFYC"	"NFYC"	chr1	+	40770708	40771606	40770711	40771606	40769355	40769415
295	"NFYC"	"NFYC"	chr1	+	40770396	40771606	40770711	40771606	40769355	40769415
296	"NFYC"	"NFYC"	chr1	+	40770396	40771606	40770708	40771606	40769355	40769415
297	"FCGR3A"	"FCGR3A"	chr1	-	161549696	161549798	161549696	161549780	161550530	161550623
298	"FCGR3A"	"FCGR3A"	chr1	-	161548420	161548678	161548420	161548675	161549010	161549031
299	"BLOC1S6"	"BLOC1S6"	chr15	+	45603099	45603187	45603103	45603187	45592134	45592276
300	"BLOC1S6"	"BLOC1S6"	chr15	+	45603099	45603187	45603103	45603187	45587122	45587525
301	"CCNI2"	"CCNI2"	chr5	+	132748343	132748475	132748346	132748475	132747444	132747924
302	"CCNI2"	"CCNI2"	chr5	+	132751917	132752196	132751965	132752196	132750856	132750997
303	"FOXP4"	"FOXP4"	chr6	+	41589962	41590170	41589998	41590170	41589770	41589854
304	"FOXP4"	"FOXP4"	chr6	+	41585430	41585517	41585436	41585517	41584768	41584891
305	"FOXP4"	"FOXP4"	chr6	+	41587298	41587512	41587301	41587512	41587008	41587156
306	"SLC47A2"	"SLC47A2"	chr17	-	19708301	19708507	19708301	19708399	19708715	19708760
307	"APOPT1"	"APOPT1"	chr14	+	103590180	103590899	103590182	103590899	103587273	103587364
308	"CD247"	"CD247"	chr1	-	167435398	167435434	167435398	167435431	167438569	167438650
309	"OGT"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533061	71533336
310	"TEX13A"	"TEX13A"	chrX	-	105219962	105220429	105219962	105220403	105220594	105220693
311	"RPS24"	"RPS24"	chr10	+	78040200	78040225	78040203	78040225	78037193	78037304
312	"RPS24"	"RPS24"	chr10	+	78037961	78037982	78037964	78037982	78037193	78037304
313	"DTYMK"	"DTYMK"	chr2	-	241678451	241678649	241678451	241678577	241680228	241680319
314	"SLC25A10"	"SLC25A10"	chr17	+	81717756	81717861	81717783	81717861	81717398	81717491
315	"SLC25A10"	"SLC25A10"	chr17	+	81717398	81717491	81717481	81717491	81717001	81717072
316	"PKD1"	"PKD1"	chr16	-	2097727	2097780	2097727	2097777	2097867	2097984
317	"DOK3"	"DOK3"	chr5	-	177509474	177509657	177509474	177509575	177510259	177510426
318	"SLC5A10"	"SLC5A10"	chr17	+	19013361	19013517	19013409	19013517	18976853	18976989
319	"SERPINE2"	"SERPINE2"	chr2	-	223980310	223980400	223980310	223980397	223982680	223982781
320	"ILK"	"ILK"	chr11	+	6604179	6604360	6604225	6604360	6603707	6603822
321	"NSFL1C"	"NSFL1C"	chr20	-	1454966	1455132	1454966	1455037	1458199	1458274
322	"ZNF382"	"ZNF382"	chr19	+	36609901	36610053	36609926	36610053	36607551	36607622
323	"TPD52L2"	"TPD52L2"	chr20	+	63882718	63882820	63882749	63882820	63875815	63875875
324	"TPD52L2"	"TPD52L2"	chr20	+	63869295	63869441	63869364	63869441	63865227	63865384
325	"CTNND1"	"CTNND1"	chr11	+	57791384	57791673	57791493	57791673	57789036	57789155
326	"CTNND1"	"CTNND1"	chr11	+	57791384	57791673	57791493	57791673	57761761	57762046
327	"MFAP2"	"MFAP2"	chr1	-	16977108	16977198	16977108	16977195	16978236	16978314
328	"THBS3"	"THBS3"	chr1	-	155201956	155202114	155201956	155202034	155202260	155202401
329	"POLD1"	"POLD1"	chr19	+	50408706	50408901	50408784	50408901	50407326	50407415
330	"POLD1"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50384322	50384390
331	"ANKS3"	"ANKS3"	chr16	-	4726658	4726854	4726658	4726780	4726978	4727177
332	"CSN1S1"	"CSN1S1"	chr4	+	69936565	69936607	69936568	69936607	69936455	69936479
333	"TGIF1"	"TGIF1"	chr18	+	3450321	3450505	3450324	3450505	3449650	3450070
334	"HAUS6"	"HAUS6"	chr9	-	19078175	19078302	19078175	19078197	19080478	19080672
335	"TSC2"	"TSC2"	chr16	+	2079031	2079196	2079034	2079196	2076490	2076585
336	"MED6"	"MED6"	chr14	-	70592879	70593009	70592879	70592988	70593295	70593378
337	"MYBL1"	"MYBL1"	chr8	-	66580132	66580366	66580132	66580363	66592439	66592544
338	"CHFR"	"CHFR"	chr12	-	132851617	132851737	132851617	132851734	132853430	132853573
339	"CHFR"	"CHFR"	chr12	-	132869618	132869834	132869618	132869798	132870723	132870783
340	"AES"	"AES"	chr19	-	3052909	3054040	3052909	3054037	3054119	3054194
341	"API5"	"API5"	chr11	+	43342427	43344530	43342432	43344530	43335857	43335994
342	"STX5"	"STX5"	chr11	-	62806859	62807666	62806859	62807628	62824165	62824287
343	"DLGAP1"	"DLGAP1"	chr18	-	3581874	3582248	3581874	3582164	3729134	3729375
344	"LYZL6"	"LYZL6"	chr17	-	35939217	35939558	35939217	35939444	35943566	35943710
345	"LYZL6"	"LYZL6"	chr17	-	173749	174090	173749	173976	178098	178242
346	"CRBN"	"CRBN"	chr3	-	3175162	3175269	3175162	3175266	3179620	3179717
347	"TCEB1"	"TCEB1"	chr8	-	73964486	73964629	73964486	73964625	73972076	73972287
348	"ITFG3"	"ITFG3"	chr16	+	254380	254681	254387	254681	249548	249654
349	"CASP8"	"CASP8"	chr2	+	201266460	201266791	201266486	201266791	201234015	201234112
350	"NUTM1"	"NUTM1"	chr15	+	34345856	34346035	34345941	34346035	34343314	34343702
351	"NCR1"	"NCR1"	chr19	+	557358	557409	557361	557409	555200	555248
352	"NCR1"	"NCR1"	chr19	+	54912167	54912218	54912170	54912218	54910017	54910065
353	"NCR1"	"NCR1"	chr19	+	919690	919741	919693	919741	917532	917580
354	"NCR1"	"NCR1"	chr19	+	815565	815616	815568	815616	813407	813455
355	"NCR1"	"NCR1"	chr19	+	892153	892204	892156	892204	889995	890043
356	"NCR1"	"NCR1"	chr19	+	816529	816580	816532	816580	814375	814423
357	"NCR1"	"NCR1"	chr19	+	830532	830583	830535	830583	828374	828422
358	"NCR1"	"NCR1"	chr19	+	894239	894290	894242	894290	892081	892129
359	"NCR1"	"NCR1"	chr19	+	894649	894700	894652	894700	892491	892539
360	"NCR1"	"NCR1"	chr19	+	624328	624379	624331	624379	622170	622218
361	"DGKH"	"DGKH"	chr13	+	42221161	42221394	42221263	42221394	42219685	42219794
362	"IRF5"	"IRF5"	chr7	+	128947229	128947535	128947277	128947535	128947022	128947056
363	"MAN2C1"	"MAN2C1"	chr15	-	75359327	75359438	75359327	75359425	75359619	75359775
364	"MAN2C1"	"MAN2C1"	chr15	-	75356300	75356449	75356300	75356380	75356605	75356685
365	"NCOA3"	"NCOA3"	chr20	+	47650981	47651276	47650984	47651276	47649004	47649109
366	"NCOA3"	"NCOA3"	chr20	+	47634017	47634195	47634047	47634195	47633495	47633636
367	"NCOA3"	"NCOA3"	chr20	+	47639576	47639822	47639621	47639822	47639007	47639202
368	"TRIM32"	"TRIM32"	chr9	+	116697661	116701300	116697664	116701300	116687301	116687381
369	"PPP6R2"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762
370	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979
371	"PPP6R2"	"PPP6R2"	chr22	+	50444198	50445089	50444202	50445089	50443865	50444117
372	"FAM208A"	"FAM208A"	chr3	-	56620131	56623843	56620131	56623566	56624478	56624643
373	"FAM208A"	"FAM208A"	chr3	-	56633043	56633966	56633043	56633843	56638705	56638765
374	"DYNC1I1"	"DYNC1I1"	chr7	+	95813195	95813337	95813246	95813337	95810391	95810506
375	"ARL13A"	"ARL13A"	chrX	+	100990335	100990831	100990561	100990831	100988377	100988558
376	"DCAKD"	"DCAKD"	chr17	-	45034773	45035002	45034773	45034999	45060887	45061109
377	"ADORA3"	"ADORA3"	chr1	-	111499428	111500620	111499428	111500556	111503004	111504121
378	"ZNF454"	"ZNF454"	chr5	+	178942684	178942824	178942687	178942824	178941192	178941386
379	"SEMA4G"	"SEMA4G"	chr10	+	100983304	100985616	100984489	100985616	100981167	100981229
380	"FOXI1"	"FOXI1"	chr5	+	170108048	170109725	170108333	170109725	170105912	170106531
381	"EMC1"	"EMC1"	chr1	-	19238794	19238857	19238794	19238854	19239230	19239302
382	"EMC1"	"EMC1"	chr1	-	19235129	19235252	19235129	19235249	19237141	19237238
383	"VTCN1"	"VTCN1"	chr1	-	117156573	117157011	117156573	117156921	117170106	117170171
384	"H19"	"H19"	chr11	-	50357	50976	50357	50970	51057	51180
385	"H19"	"H19"	chr11	-	1995175	1995794	1995175	1995788	1995875	1995998
386	"SLC38A6"	"SLC38A6"	chr14	+	61083549	61083733	61083554	61083733	61078809	61078927
387	"ZNF280D"	"ZNF280D"	chr15	-	56707081	56707150	56707081	56707143	56707262	56707306
388	"AFG3L1P"	"AFG3L1P"	chr16	+	89977638	89977802	89977677	89977802	89972579	89972765
389	"AFG3L1P"	"AFG3L1P"	chr16	+	89977604	89977802	89977677	89977802	89972579	89972765
390	"AFG3L1P"	"AFG3L1P"	chr16	+	89977604	89977802	89977638	89977802	89972579	89972765
391	"AFG3L1P"	"AFG3L1P"	chr16	+	89994692	89996620	89994758	89996620	89993767	89993893
392	"DMTF1"	"DMTF1"	chr7	+	87182055	87182337	87182227	87182337	87181308	87181341
393	"DMTF1"	"DMTF1"	chr7	+	87182016	87182337	87182227	87182337	87181308	87181341
394	"DMTF1"	"DMTF1"	chr7	+	87182016	87182337	87182055	87182337	87181308	87181341
395	"WDR45"	"WDR45"	chrX	-	49076644	49076753	49076644	49076750	49077836	49077911
396	"WDR45"	"WDR45"	chrX	-	49076644	49076753	49076644	49076750	49077642	49077747
397	"FAM65A"	"FAM65A"	chr16	+	67538659	67538824	67538671	67538824	67538423	67538550
398	"CARD8"	"CARD8"	chr19	-	48230437	48230700	48230437	48230697	48230776	48231006
399	"DAAM2"	"DAAM2"	chr6	+	39900076	39900208	39900079	39900208	39898876	39898937
400	"ELFN1-AS1"	"ELFN1-AS1"	chr7	-	1738630	1739535	1738630	1739338	1742208	1742310
401	"ELFN1-AS1"	"ELFN1-AS1"	chr7	-	1738630	1739338	1738630	1739202	1742208	1742310
402	"ELFN1-AS1"	"ELFN1-AS1"	chr7	-	1738630	1739535	1738630	1739202	1742208	1742310
403	"AP2A2"	"AP2A2"	chr11	+	48174	48325	48177	48325	47387	47496
404	"AP2A2"	"AP2A2"	chr11	+	54872	55023	54875	55023	54085	54194
405	"AP2A2"	"AP2A2"	chr11	+	985431	985582	985434	985582	984644	984753
406	"CDC25B"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3795738	3796731
407	"CDC25B"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3786771	3787139
408	"CDC25B"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3795738	3795879
409	"STARD3"	"STARD3"	chr17	+	39658708	39658820	39658721	39658820	39658404	39658522
410	"TUBGCP4"	"TUBGCP4"	chr15	+	43398037	43398179	43398040	43398179	43397213	43397321
411	"TOM1"	"TOM1"	chr22	+	35322998	35323177	35323027	35323177	35321958	35322037
412	"TOM1"	"TOM1"	chr22	+	35322998	35323177	35323027	35323177	35317876	35317961
413	"CHRNA10"	"CHRNA10"	chr11	-	3669733	3669941	3669733	3669874	3671251	3671384
414	"SLC25A27"	"SLC25A27"	chr6	+	46676382	46678190	46676646	46678190	46671125	46671228
415	"POGZ"	"POGZ"	chr1	-	151427822	151428041	151427822	151428014	151428122	151428413
416	"TRMT112"	"TRMT112"	chr11	-	64317057	64317147	64317057	64317132	64317263	64317365
417	"MSANTD2"	"MSANTD2"	chr11	-	124774718	124774974	124774718	124774818	124799870	124800404
418	"APLP1"	"APLP1"	chr19	+	35878081	35878108	35878084	35878108	35877717	35877825
419	"FKBP8"	"FKBP8"	chr19	-	18538215	18538436	18538215	18538433	18539370	18539459
420	"C2CD5"	"C2CD5"	chr12	-	22458483	22458585	22458483	22458555	22459491	22459542
421	"BRD1"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294
422	"ZFAND1"	"ZFAND1"	chr8	-	81702968	81703124	81702968	81703103	81713917	81714039
423	"MLH1"	"MLH1"	chr3	+	36996618	36996709	36996623	36996709	36993776	36993890
424	"FGF1"	"FGF1"	chr5	-	142592177	142595484	142592177	142595481	142600701	142600805
425	"FGF1"	"FGF1"	chr5	-	142592177	142595484	142592177	142595481	142613958	142614161
426	"TMEM159"	"TMEM159"	chr16	+	21160977	21161278	21161084	21161278	21158376	21158746
427	"SLC6A6"	"SLC6A6"	chr3	+	14443623	14443863	14443627	14443863	14416411	14416453
428	"C15orf40"	"C15orf40"	chr15	-	83004392	83005692	83004392	83004972	83008547	83008675
429	"ANAPC15"	"ANAPC15"	chr11	-	72111156	72111286	72111156	72111281	72111411	72111496
430	"ANAPC15"	"ANAPC15"	chr11	-	72109586	72109940	72109586	72109928	72110087	72110225
431	"TRAPPC3"	"TRAPPC3"	chr1	-	36139719	36139843	36139719	36139819	36140068	36140166
432	"ZNF700"	"ZNF700"	chr19	+	11947171	11947307	11947180	11947307	11925067	11925273
433	"ATF2"	"ATF2"	chr2	-	175072249	175074867	175072249	175074835	175074999	175075087
434	"ATF2"	"ATF2"	chr2	-	175072249	175074867	175072249	175074835	175080659	175080765
435	"ARAF"	"ARAF"	chrX	+	47565242	47565350	47565251	47565350	47564984	47565139
436	"TFPI2"	"TFPI2"	chr7	-	93887260	93887431	93887260	93887355	93889034	93889223
437	"TFPI2"	"TFPI2"	chr7	-	93890136	93890319	93890136	93890286	93890590	93890991
438	"SFTPA1"	"SFTPA1"	chr10	+	79611578	79611641	79611581	79611641	79610938	79610982
439	"GRK6"	"GRK6"	chr5	+	177441734	177442849	177441736	177442849	177440918	177441053
440	"FIGNL1"	"FIGNL1"	chr7	-	50448180	50448289	50448180	50448284	50450300	50450390
441	"SDAD1"	"SDAD1"	chr4	-	75981371	75981545	75981371	75981470	75981932	75982037
442	"SEMA3B"	"SEMA3B"	chr3	+	50273743	50273828	50273758	50273828	50273534	50273646
443	"SEMA3B"	"SEMA3B"	chr3	+	50273912	50274057	50273915	50274057	50273758	50273828
444	"FAM45A"	"FAM45A"	chr10	+	119107947	119108164	119107967	119108164	119104064	119104197
445	"WNK1"	"WNK1"	chr12	+	878211	878361	878214	878361	871264	871348
446	"WNK1"	"WNK1"	chr12	+	878211	878361	878214	878361	862082	862270
447	"PMF1-BGLAP"	"PMF1-BGLAP"	chr1	+	156236287	156236483	156236348	156236483	156233627	156233728
448	"KCTD15"	"KCTD15"	chr19	+	33811790	33815761	33812789	33815761	33811246	33811552
449	"KCTD15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33796845	33796987
450	"MAPK8"	"MAPK8"	chr10	+	48434878	48439359	48434883	48439359	48431192	48431270
451	"PCAT6"	"PCAT6"	chr1	+	202811574	202811913	202811688	202811913	202810945	202811370
452	"ZDHHC4"	"ZDHHC4"	chr7	+	6578500	6578720	6578565	6578720	6577433	6577498
453	"AIFM3"	"AIFM3"	chr22	+	20973288	20973520	20973306	20973520	20967804	20967975
454	"PSMB3"	"PSMB3"	chr17	+	38760430	38760608	38760507	38760608	38755882	38755990
455	"PSMB3"	"PSMB3"	chr17	+	2795749	2795927	2795826	2795927	2791201	2791309
456	"MTA3"	"MTA3"	chr2	+	42704193	42704318	42704196	42704318	42697775	42697834
457	"KLK3"	"KLK3"	chr19	+	50858028	50858315	50858157	50858315	50856239	50856399
458	"KLK3"	"KLK3"	chr19	+	50859529	50860764	50859971	50860764	50858458	50858595
459	"ARRDC2"	"ARRDC2"	chr19	+	18012912	18014102	18012915	18014102	18010571	18010729
460	"ARMC7"	"ARMC7"	chr17	+	75114168	75114829	75114728	75114829	75110462	75110606
461	"DMAP1"	"DMAP1"	chr1	+	44213708	44213858	44213748	44213858	44213452	44213527
462	"TCTN2"	"TCTN2"	chr12	+	123673614	123673810	123673617	123673810	123672055	123672132
463	"SMG7"	"SMG7"	chr1	+	183551817	183554193	183552976	183554193	183551044	183551190
464	"FAM222B"	"FAM222B"	chr17	-	28755977	28759876	28755977	28759764	28766585	28766707
465	"ARFIP2"	"ARFIP2"	chr11	-	6479139	6479357	6479139	6479258	6479971	6480068
466	"ARFIP2"	"ARFIP2"	chr11	-	6480322	6480463	6480322	6480423	6481230	6481479
467	"CIB2"	"CIB2"	chr15	-	78109234	78109509	78109234	78109382	78123704	78123739
468	"ZGPAT"	"ZGPAT"	chr20	+	63734644	63734824	63734704	63734824	63733586	63733739
469	"POLR3F"	"POLR3F"	chr20	+	18481618	18481810	18481622	18481810	18480401	18480509
470	"TMEM44-AS1"	"TMEM44-AS1"	chr3	+	194589020	194589142	194589024	194589142	194584267	194584448
471	"TATDN3"	"TATDN3"	chr1	+	212815012	212816825	212815046	212816825	212812226	212812328
472	"TATDN3"	"TATDN3"	chr1	+	212812247	212812328	212812250	212812328	212807735	212807848
473	"TATDN3"	"TATDN3"	chr1	+	212812226	212812328	212812247	212812328	212807735	212807848
474	"TATDN3"	"TATDN3"	chr1	+	212812226	212812328	212812250	212812328	212807735	212807848
475	"WDR93"	"WDR93"	chr15	+	89733005	89733219	89733089	89733219	89731442	89731562
476	"ZNF177"	"ZNF177"	chr19	+	9380667	9382617	9381147	9382617	9380056	9380139
477	"ATPIF1"	"ATPIF1"	chr1	+	28237760	28238105	28237836	28238105	28236360	28236452
478	"LILRB1"	"LILRB1"	chr19	+	54636493	54636652	54636496	54636652	54635556	54635609
479	"LILRB1"	"LILRB1"	chr19	+	616535	616586	616538	616586	616202	616253
480	"LILRB1"	"LILRB1"	chr19	+	541371	541530	541374	541530	540434	540487
481	"LILRB1"	"LILRB1"	chr19	+	542879	543038	542882	543038	541942	541995
482	"LILRB1"	"LILRB1"	chr19	+	538848	538899	538851	538899	538515	538566
483	"LILRB1"	"LILRB1"	chr19	+	540356	540407	540359	540407	540023	540074
484	"LILRB1"	"LILRB1"	chr19	+	619058	619217	619061	619217	618121	618174
485	"LILRB1"	"LILRB1"	chr19	+	54633970	54634021	54633973	54634021	54633637	54633688
486	"BCAR4"	"BCAR4"	chr16	-	11828321	11828606	11828321	11828391	11828698	11828832
487	"CAPNS1"	"CAPNS1"	chr19	+	36140996	36141220	36140999	36141220	36139925	36140157
488	"EIF2AK1"	"EIF2AK1"	chr7	-	6042932	6042993	6042932	6042990	6044561	6044661
489	"LAMP2"	"LAMP2"	chrX	-	120426147	120431462	120426147	120428626	120441729	120441894
490	"EIF4A1"	"EIF4A1"	chr17	+	7578164	7578244	7578226	7578244	7577826	7577916
491	"TRIP10"	"TRIP10"	chr19	+	6751033	6751526	6751062	6751526	6750511	6750633
492	"TRIP10"	"TRIP10"	chr19	+	6746028	6746196	6746177	6746196	6744799	6744994
493	"SHMT2"	"SHMT2"	chr12	+	57232424	57232575	57232452	57232575	57232210	57232292
494	"SHMT2"	"SHMT2"	chr12	+	57232424	57232575	57232482	57232575	57232210	57232292
495	"SHMT2"	"SHMT2"	chr12	+	57232452	57232575	57232482	57232575	57232210	57232292
496	"APH1A"	"APH1A"	chr1	-	150267956	150268127	150267956	150267991	150268697	150269209
497	"GPR1"	"GPR1"	chr2	-	206213306	206213425	206213306	206213421	206217808	206218047
498	"GPR1"	"GPR1"	chr2	-	206213306	206213425	206213306	206213421	206217362	206217613
499	"GPR1"	"GPR1"	chr2	-	206213306	206213425	206213306	206213421	206213547	206213628
500	"LINC00847"	"LINC00847"	chr5	+	180831735	180831941	180831758	180831941	180830956	180831229
501	"ANXA8L1"	"ANXA8L1"	chr10	+	46381031	46381240	46381145	46381240	46379884	46379975
502	"KCNJ13"	"KCNJ13"	chr2	-	232770902	232771378	232770902	232771145	232776444	232776565
503	"ODC1"	"ODC1"	chr2	-	10444473	10444647	10444473	10444547	10444930	10445049
504	"AMHR2"	"AMHR2"	chr12	+	53430145	53430282	53430149	53430282	53429830	53429978
505	"LINC00652"	"LINC00652"	chr20	-	18787970	18788898	18787970	18788837	18789573	18789709
506	"ZNF286A"	"ZNF286A"	chr17	+	15715999	15720786	15716058	15720786	15708154	15708247
507	"ZNF286A"	"ZNF286A"	chr17	+	15700047	15700366	15700134	15700366	15699576	15699777
508	"ZNF286A"	"ZNF286A"	chr17	+	15700134	15700366	15700207	15700366	15699576	15699777
509	"ZNF286A"	"ZNF286A"	chr17	+	15700047	15700366	15700207	15700366	15699576	15699777
510	"RASAL2"	"RASAL2"	chr1	+	178456699	178456899	178456720	178456899	178454446	178454648
511	"USP19"	"USP19"	chr3	-	49115723	49115944	49115723	49115938	49116046	49116162
512	"ZNF384"	"ZNF384"	chr12	-	6678126	6678460	6678126	6678343	6678945	6679183
513	"ANP32E"	"ANP32E"	chr1	-	150218416	150220761	150218416	150220758	150223185	150223240
514	"SYTL1"	"SYTL1"	chr1	+	27349079	27349152	27349115	27349152	27347966	27348012
515	"SCOC"	"SCOC"	chr4	+	140379568	140379652	140379571	140379652	140379120	140379192
516	"HES7"	"HES7"	chr17	-	8120589	8122037	8120589	8122022	8122342	8122430
517	"C7orf26"	"C7orf26"	chr7	+	6591645	6591867	6591702	6591867	6590020	6590475
518	"CUTA"	"CUTA"	chr6	-	4866205	4866541	4866205	4866420	4866683	4867013
519	"CUTA"	"CUTA"	chr6	-	33417480	33417816	33417480	33417695	33417958	33418288
520	"EFNA4"	"EFNA4"	chr1	+	155068852	155069553	155069018	155069553	155067371	155067440
521	"EFNA4"	"EFNA4"	chr1	+	155068852	155069553	155068998	155069553	155067371	155067440
522	"EFNA4"	"EFNA4"	chr1	+	155068998	155069553	155069018	155069553	155067371	155067440
523	"ZNF587"	"ZNF587"	chr19	+	57856103	57856233	57856106	57856233	57849812	57850071
524	"ZNF638"	"ZNF638"	chr2	+	71348426	71350271	71348752	71350271	71331754	71331865
525	"ZNF638"	"ZNF638"	chr2	+	71433164	71433283	71433227	71433283	71431326	71431428
526	"PNLDC1"	"PNLDC1"	chr6	+	159800672	159800829	159800771	159800829	159800248	159800383
527	"KIAA1217"	"KIAA1217"	chr10	+	24531829	24531993	24531832	24531993	24527935	24528119
528	"TRO"	"TRO"	chrX	+	54922202	54922291	54922217	54922291	54920562	54920878
529	"FAM73A"	"FAM73A"	chr1	+	77873000	77873120	77873003	77873120	77866337	77866391
530	"ESRRA"	"ESRRA"	chr11	+	64314740	64314911	64314743	64314911	64314238	64314367
531	"RBFOX2"	"RBFOX2"	chr22	-	35759887	35760032	35759887	35760020	35761201	35761294
532	"RBFOX2"	"RBFOX2"	chr22	-	35781599	35781746	35781599	35781743	35809779	35810004
533	"RBFOX2"	"RBFOX2"	chr22	-	102597	102744	102597	102741	130777	131002
534	"RBFOX2"	"RBFOX2"	chr22	-	80885	81030	80885	81018	82199	82292
535	"IFFO1"	"IFFO1"	chr12	-	6548064	6548160	6548064	6548157	6548424	6548545
536	"IFFO1"	"IFFO1"	chr12	-	6548667	6548849	6548667	6548825	6549475	6549484
537	"ZNF512"	"ZNF512"	chr2	+	27598066	27598254	27598069	27598254	27583657	27583716
538	"ZNF512"	"ZNF512"	chr2	+	27598066	27598254	27598069	27598254	27582968	27583142
539	"MED11"	"MED11"	chr17	+	4732938	4733610	4733049	4733610	4731775	4731906
540	"YY1AP1"	"YY1AP1"	chr1	-	155668626	155668777	155668626	155668717	155670319	155670464
541	"YY1AP1"	"YY1AP1"	chr1	-	155659441	155660933	155659441	155660913	155661306	155661423
542	"FBXO21"	"FBXO21"	chr12	-	117157872	117158084	117157872	117158063	117165484	117165617
543	"PSD"	"PSD"	chr10	-	102416384	102417121	102416384	102416631	102418700	102418759
544	"XAGE1B"	"XAGE1B"	chrX	+	52515415	52515573	52515431	52515573	52514777	52514904
545	"RUSC1"	"RUSC1"	chr1	+	155326579	155327132	155326897	155327132	155325863	155325910
